"link_vacancy","vacancy_name","skills","create_time","salary","company","work_exp"
"https://spb.hh.ru/vacancy/46585588?from=vacancy_search_list&query=Python","Data Scientist (в Сочи)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47383621?from=vacancy_search_list&query=Python","Стажер в области автоматического моделирования (AutoML и Equation Discovery)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/40379537?from=vacancy_search_list&query=Python","Middle / Senior Backend developer (Python/Go)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46743194?from=vacancy_search_list&query=Python","Системный администратор Linux /Cloud Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/45307921?from=vacancy_search_list&query=Python","Python Fullstack Developer (СберЗвук Бизнес)","[]","24 августа 2021","з/п не указана","СберЗвук","1–3 года"
"https://spb.hh.ru/vacancy/40577198?from=vacancy_search_list&query=Python","Big Data Developer with Python / Spark / AWS","['Python', 'Spark', 'AWS', 'Big Data']","24 августа 2021","з/п не указана","Grid Dynamics","3–6 лет"
"https://spb.hh.ru/vacancy/47038295?from=vacancy_search_list&query=Python","TT Process analyst manager / Business analyst","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46711201?from=vacancy_search_list&query=Python","Web аналитик","['Python', 'SQL', 'Google Analytics', 'Яндекс.Метрика', 'HTML']","25 августа 2021","з/п не указана","220 Вольт","3–6 лет"
"https://spb.hh.ru/vacancy/45178233?from=vacancy_search_list&query=Python","Инженер по тестированию в Контест","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47357025?from=vacancy_search_list&query=Python","DevOps Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46086721?from=vacancy_search_list&query=Python","Backend Developer / Backend разработчик (Go, PHP, MySQL)","['Git', 'Linux', 'Python', 'MySQL', 'ООП', 'Java', 'Английский язык']","25 августа 2021","от 80 000 до 100 000 руб.","SK Design (СК ДИЗАЙН)","1–3 года"
"https://spb.hh.ru/vacancy/45260586?from=vacancy_search_list&query=Python","Математик-аналитик (data scientist / data analyst)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47356199?from=vacancy_search_list&query=Python","Инженер нагрузочного тестирования","[]","25 августа 2021","з/п не указана","Сбер для экспертов","1–3 года"
"https://spb.hh.ru/vacancy/47375139?from=vacancy_search_list&query=Python","PHP/Go Developer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46666154?from=vacancy_search_list&query=Python","DevOps engineer (Sunkey)","[]","25 августа 2021","з/п не указана","«МТС», IT","3–6 лет"
"https://spb.hh.ru/vacancy/46521779?from=vacancy_search_list&query=Python","Разработчик C/C++ (Middle)","['C/C++', 'SQL', 'СУБД', 'Python', 'C#', 'Работа с базами данных']","25 августа 2021","з/п не указана"," Альфа-Банк","3–6 лет"
"https://spb.hh.ru/vacancy/47380211?from=vacancy_search_list&query=Python","Эксперт по обработке технологической информации","[]","25 августа 2021","з/п не указана","МегаФон, Офис","3–6 лет"
"https://spb.hh.ru/vacancy/47329391?from=vacancy_search_list&query=Python","Support Engineer (PyCharm)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44310450?from=vacancy_search_list&query=Python","Разработчик ETL","['SQL', 'Базы данных', 'СУБД', 'Работа с базами данных', 'ETL', 'DWH', 'Greenplum']","24 августа 2021","з/п не указана","Тинькофф","1–3 года"
"https://spb.hh.ru/vacancy/47336859?from=vacancy_search_list&query=Python","DevOps-инженер (Network Devices)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46635585?from=vacancy_search_list&query=Python","Software Developer (Kotlin/Java) - Big Data Tools","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46635560?from=vacancy_search_list&query=Python","Software Developer (Kotlin/Java) - Big Data Tools","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46357233?from=vacancy_search_list&query=Python","Python Developer (Data Lab Team)","['Python', 'PostgreSQL', 'SQL', 'Анализ данных']","23 августа 2021","з/п не указана","Semrush","1–3 года"
"https://spb.hh.ru/vacancy/47298359?from=vacancy_search_list&query=Python","Главный специалист отдела САПР","['Проектирование', 'Проектно-конструкторская деятельность', 'Проектная документация', 'AutoCAD', 'Autodesk Revit', 'Navisworks', 'Tekla Structures', 'C#']","25 августа 2021","з/п не указана","ЕвроХим, Минерально-Химическая Компания","3–6 лет"
"https://spb.hh.ru/vacancy/42704500?from=vacancy_search_list&query=Python","DevOps Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47332317?from=vacancy_search_list&query=Python","Инженер данных","['Python', 'SQL', 'Spark', 'Транспортная логистика', 'Hadoop']","24 августа 2021","з/п не указана","Монополия","1–3 года"
"https://spb.hh.ru/vacancy/45461583?from=vacancy_search_list&query=Python","Специалист по тестированию (QA)","['Git', 'Java', 'Python', 'SQL', 'Linux']","24 августа 2021","з/п не указана","ПАО «Газпром нефть»","1–3 года"
"https://spb.hh.ru/vacancy/47336362?from=vacancy_search_list&query=Python","DevOps инженер","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46090235?from=vacancy_search_list&query=Python","Junior/Middle developer of open-source AutoML framework","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/42625008?from=vacancy_search_list&query=Python","QA Automation Engineer / Инженер по автоматизации тестирования","[]","24 августа 2021","з/п не указана","Ак Барс Цифровые Технологии","1–3 года"
"https://spb.hh.ru/vacancy/47337862?from=vacancy_search_list&query=Python","QA engineer (нагрузочное тестирование)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47339690?from=vacancy_search_list&query=Python","Инженер по автоматизации тестирования (QA automation engineer)","[]","24 августа 2021","з/п не указана","МультиКарта","3–6 лет"
"https://spb.hh.ru/vacancy/47324942?from=vacancy_search_list&query=Python","QA engineer/тестировщик","['Грамотность', 'Мобильность', 'MS Office']","24 августа 2021","з/п не указана","ДОСТАЕВСКИЙ","1–3 года"
"https://spb.hh.ru/vacancy/44194000?from=vacancy_search_list&query=Python","Инженер","['Python', 'MS SQL Server', 'MS SQL', 'SQL', 'СУБД']","24 августа 2021","з/п не указана","Норникель","3–6 лет"
"https://spb.hh.ru/vacancy/46524939?from=vacancy_search_list&query=Python","Системный администратор Linux","['Linux', 'TCP/IP', 'Ansible', 'Docker', 'Jenkins', 'CI/CD', 'OpenStack']","24 августа 2021","з/п не указана","НКО «ЮМани»","3–6 лет"
"https://spb.hh.ru/vacancy/47305614?from=vacancy_search_list&query=Python","Data Engineer (Аналитик-разработчик)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/45529317?from=vacancy_search_list&query=Python","NetOps / Network Engineer","['Python', 'Linux', 'Cisco', 'Bash', 'TCP/IP', 'DevOps']","24 августа 2021","з/п не указана","НКО «ЮМани»","1–3 года"
"https://spb.hh.ru/vacancy/47284852?from=vacancy_search_list&query=Python","GO Developer (Python)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47328289?from=vacancy_search_list&query=Python","Проектный менеджер на QA факультет","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46566808?from=vacancy_search_list&query=Python","Senior frontend developer","['Git', 'Unit Testing', 'TDD', 'Frontend', 'Java Script', 'JavaScript', 'react']","24 августа 2021","з/п не указана","GS Group. GS Labs","3–6 лет"
"https://spb.hh.ru/vacancy/47324986?from=vacancy_search_list&query=Python","Web-разработчик (front-end developer)","['JavaScript']","24 августа 2021","з/п не указана","ДОСТАЕВСКИЙ","1–3 года"
"https://spb.hh.ru/vacancy/47229195?from=vacancy_search_list&query=Python",".Net Developer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47316467?from=vacancy_search_list&query=Python","Аналитик по продукту","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47336148?from=vacancy_search_list&query=Python","Lead/Senior Marketing Analyst (UA)","['Python', 'SQL', 'Tableau', 'Математическая статистика']","24 августа 2021","з/п не указана","Playrix","1–3 года"
"https://spb.hh.ru/vacancy/44756760?from=vacancy_search_list&query=Python","Инженер 3, 2 категории (сектор алгоритмического обеспечения)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/43674084?from=vacancy_search_list&query=Python","Backend developer (Python)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/45867023?from=vacancy_search_list&query=Python","Middle+ бэкенд-разработчик в продуктовую команду Экстерна","['.NET Framework', 'ASP.NET', 'WCF', 'C#']","24 августа 2021","з/п не указана","Контур","3–6 лет"
"https://spb.hh.ru/vacancy/38765399?from=vacancy_search_list&query=Python","Specialist DevOps","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47323469?from=vacancy_search_list&query=Python","Customer Support Analyst (DevOps)","['Openshift', 'Kubernetes', 'Docker', 'Linux', 'KVM', 'OpenStack', 'VMware', 'PostgreSQL', 'MongoDB', 'Cassandra', 'Jenkins', 'Git', 'Ansible']","24 августа 2021","з/п не указана","Netcracker Technology Corp.","1–3 года"
